id,title,tags,imdbId
2223.0,bats,genet mutat bat escap and it up to a bat expert and the local sheriff to stop them horror thriller mutat bat attack closedmin batattack boyeaten loudiamondphillip dinamey bobgunton leonrobinson carlosjacott louismorneau they will suck you dri,
2223.0,nowhere in africa,a jewish woman name jettel redlich flee nazi germani with her daughter regina to join her husband walter on a farm in kenya at first jettel refus to adjust to her new circumst bring with her a set of china dish and an even gown while regina adapt readili to thi new world form a strong bond with her father cook an african name owuor drama lossoffamili emigr worldwarii jew nationalsoci kenia onlychild farm marriagecrisi captur womandirector emigr julianeköhl merabninidz sidedeonyulo matthiashabich leakurka carolinelink one famili tale of a homeland lost and a homeland found,
2223.0,the east,an oper for an elit privat intellig firm find her prioriti irrevoc chang after she is task with infiltr an anarchist group known for execut covert attack upon major corpor drama thriller secretorgan murder environment vanityfilm ecoterrorist multiplefeloni britmarl alexanderskarsgård ellenpag tobykebbel shilohfernandez zalbatmanglij spi on us well spi on you,
2223.0,a home at the end of the world,three friend form a bond over the year johnathan is gay clare is straight and bobbi is neither instead he love the peopl he love as their live go on there is tension and tear which culmin in a strong yet fragil friendship between the three romanc drama gay aid basedonnovel arthous tantrum bisexu lgbt colinfarrel dallasrobert robinwright sissyspacek ryandonowho michaelmay famili can be whatev you want it to be,
2223.0,the messenger,will montgomeri ben foster a us armi staff sergeant who ha return home from iraq is assign to the armi casualti notif servic montgomeri is partner with captain toni stone woodi harrelson to give notic to the famili of fallen soldier the sergeant is drawn to olivia pitterson samantha morton to whom he ha deliv news of her husband death drama histori independentfilm wound soldier iraqwar benfost woodyharrelson jenamalon eamonnwalk samanthamorton orenmoverman the scar of war will last forev,
2223.0,the terminator,in the postapocalypt futur reign tyrann supercomput teleport a cyborg assassin known as the termin back to 1984 to kill sarah connor whose unborn son is destin to lead insurg against 21st centuri mechan hegemoni meanwhil the humanresist movement dispatch a lone warrior to safeguard sarah can he stop the virtual indestruct kill machin action thriller sciencefict savingtheworld artificialintellig rebel cyborg shotgun killerrobot sunglass dystopia carchas lasergun urbanset futurewar arnoldschwarzenegg michaelbiehn lindahamilton paulwinfield lancehenriksen jamescameron your futur is in hi hand,
2223.0,"good bye, lenin!",an affection and refresh eastwestgermani comedi about a boy who mother wa in a coma while the berlin wall fell and when she wake up he must tri to keep her from learn what happen sinc she wa an avid communist support to avoid shock her which could lead to anoth heart attack comedi drama romanc bureaucraci berlinwal policest coma lossofmoth wifehusbandrelationship patriot germandemocraticrepubl social newsbroadcast lossoffath lenin singl filmescontraocomunismo danielbrühl katrinsass chulpankhamatova mariasimon florianluka wolfgangbeck the german democrat republ live on in 79 squar meter,
2223.0,the damned united,take over leed unit brian clough abras approach and hi clear dislik of the player dirti style of play make it certain there is go to be friction glimps of hi earlier career help explain both hi hostil to previou manag don revi and how much he is miss righthand man peter taylor drama england leedsunit sport brighton soccer cup derbycounti manag soccerteam michaelsheen timothyspal colmmeaney jimbroadb mauriceroev tomhoop they love me for what im not they hate me for what i am,
2223.0,the return of the living dead,when a bumbl pair of employe at a medic suppli warehous accident releas a deadli ga into the air the vapor caus the dead to reanim as they go on a rampag seek their favorit food brain comedi horror femalenud crematorium nuditi punk compani independentfilm undead decapit zombi paramed attic cemetari dismember warehous stair nightofthelivingdead walkingdead louisvil clugulag jameskaren doncalfa thommathew johnphilbin danobannon theyr back from the grave and readi to parti,
2223.0,mallrats,both dump by their girlfriend two best friend seek refug in the local mall romanc comedi sex gameshow slacker shop mall exboyfriendexgirlfriendrelationship jayandsilentbob silentman coke bandlead aftercreditssting jasonle jeremylondon shannendoherti claireforlani benaffleck kevinsmith theyr not there to shop theyr not there to work theyr just there,
2223.0,grease,australian good girl sandi and greaser danni fell in love over the summer but when they unexpectedli discov theyr now in the same high school will they be abl to rekindl their romanc despit their eccentr friend romanc flyingcar streetgang run graduat music rivalri gossip makeov basedonstagemus automobilerac nostalg greaser wolfwhistl schooldanc animatedcredit pepral wrongsideofthetrack moon schoolprincip johntravolta olivianewtonjohn stockardchan jeffconaway didiconn randalkleis greas is the word,
2223.0,platoon,as a young and naiv recruit in vietnam chri taylor face a moral crisi when confront with the horror of war and the dualiti of man drama war action famousscor hero mine vietnamwar villag gore jungl fword soldier battl combat 1960 tombereng charliesheen willemdafo forestwhitak johncmcginley oliverston the first casualti of war is innoc,
2223.0,fahrenheit 9/11,michael moor view on what happen to the unit state after septemb 11 and how the bush administr allegedli use the tragic event to push forward it agenda for unjust war in afghanistan and iraq documentari usapresid jihad saudiarabia waronterror iraq govern war steelhelmet conspiracytheori robertdeniro michaelmoor georgewbush benaffleck steviewond michaelmoor controversi what controversi,
2223.0,butch cassidy and the sundance kid,in late 1890 wyom butch cassidi is the affabl clever and talk leader of the outlaw hole in the wall gang hi closest companion is the lacon deadshot sundanc kid as the west rapidli becom civil the law final catch up to butch sundanc and their gang chase doggedli by a special poss the two decid to make their way to south america in hope of evad their pursuer onc and for all histori drama western crime wyom historicalfigur lootshar paulnewman robertredford katharineross strothermartin henryjon georgeroyhil not that it matter but most of it is true,
2223.0,mary poppins,the movi combin a divert stori song color and sequenc of live action blend with the movement of anim figur mari poppin is a kind of supernanni who fli in with her umbrella in respons to the request of the bank children and proce to put thing right with the aid of her rather extraordinari magic power befor fli off again comedi famili fantasi londonengland danc parentskidsrelationship bank brothersisterrelationship famousscor confid nanni laugh magic chimneysweep music liveactionandanim julieandrew dickvandyk davidtomlinson glynisjohn hermionebaddeley robertstevenson it supercalifragilisticexpialidoci,
2223.0,ordinary people,beth calvin and their son conrad are live in the aftermath of the death of the other son conrad is overcom by grief and misplac guilt to the extent of a suicid attempt he is in therapi beth had alway prefer hi brother and is have difficulti be support to conrad calvin is trap between the two tri to hold the famili togeth drama posttraumaticstressdisord depress suicideattempt grief dysfunctionalfamili guilt deathofson griev donaldsutherland marytylermoor juddhirsch timothyhutton memmetwalsh robertredford everyth is in it proper placeexcept the past,
2223.0,west side story,in the slum of the upper west side of manhattan new york a gang of polishamerican teenag call the jet compet with a rival gang of recent immigr puerto rican the shark to own the neighborhood street tension are high between the gang but two kid one from each rival gang fall in love lead to tragedi crime drama music slum streetgang loveatfirstsight showdown puertorican immigr highway forbiddenlov music rivalri feud interracialrelationship sondheim attemptedrap policeman basedonstagemus obsessivelov liftingfemaleinair younglov moderndayadapt shakespeareinmoderndress nataliewood richardbeym russtamblyn ritamoreno georgechakiri robertwis jeromerobbin the screen achiev one of the great entertain in the histori of motion pictur,
2223.0,caddyshack,at an exclus countri club an ambiti young caddi danni noonan eagerli pursu a caddi scholarship in hope of attend colleg and in turn avoid a job at the lumber yard in order to succeed he must first win the favour of the elitist judg smail and then the caddi golf tournament which smail sponsor comedi golf underwear sport golfcours gopher chevychas rodneydangerfield tedknight michaelokeef billmurray haroldrami the snob against the slob,
2223.0,the wood,in the panicki uncertain hour befor hi wed a groom with prenupti jitter and hi two best friend reminisc about grow up togeth in the middleclass africanamerican neighborhood of inglewood california flash back to the twentysometh trio childhood exploit the memori captur the mood and nostalgia of the 80 era comedi drama romanc omarepp richardtjon tayedigg malindawilliam seannelson rickfamuyiwa from best friend to best men,
2223.0,the usual suspects,held in an la interrog room verbal kint attempt to convinc the fed that a mythic crime lord keyser soze not onli exist but wa also respons for draw him and hi four partner into a multimillion dollar heist that end with an explos in san pedro harbor leav few survivor verbal lure hi interrog with an incred stori of the crime lord almost supernatur prowess drama crime thriller law rel theft crimin criminalmastermind hungarian sibl stephenbaldwin gabrielbyrn chazzpalminteri kevinpollak petepostlethwait bryansing five crimin one line up no coincid,
2223.0,a nightmare on elm street 5: the dream child,alic have surviv the previou instal of the nightmar seri find the deadli dream of freddi krueger start onc again thi time the taunt murder is strike through the sleep mind of alic unborn child hi intent is to be born again into the real world the onli one who can stop freddi is hi dead mother but can alic free her spirit in time to save her own son horror thriller nun babi monster asylum nightmar supernatur resurrect vision tortur pregnanc birth disfigur fetu womb dream robertenglund lisawilcox erikaanderson valoriearmstrong michaelashton stephenhopkin now freddi a daddi he kill for two,
2223.0,national lampoon’s van wilder,van wilder ha been attend colleg for far too mani year and is scare to graduat but van father eventu realiz what is go on when he stop pay hi son tuition fee van must come up with the money if he want to stay in colleg so he and hi friend come up with a great fundrais idea throw parti howev when the colleg magazin find out and report gwen is sent to do a stori on van wilder thing get a littl complic comedi romanc malenud femalenud sex colleg lockerroom doggystyl flirt exposé pug bonbon fraternitypledg greeklett lax ryanreynold tarareid timmatheson kalpenn simonhelberg waltbeck dont graduat celebr,
2223.0,the wrestler,age wrestler randi the ram robinson is long past hi prime but still readi and rarin to go on the prowrestl circuit after a particularli brutal beat howev randi hang up hi tight pursu a seriou relationship with a longinthetooth stripper and tri to reconnect with hi estrang daughter but he cant resist the lure of the ring and readi himself for a comeback drama romanc supermarket heartattack ambit daughter wrestl sport stripper steroid fame barbedwir wrestler redempt mickeyrourk marisatomei evanrachelwood markmargoli toddbarri darrenaronofski love pain glori,
2223.0,duel in the sun,beauti halfbre pearl chavez becom the ward of her dead father first love and find herself torn between her son one good and the other bad western halfbre jenniferjon josephcotten gregorypeck lionelbarrymor herbertmarshal kingvidor emot as violent as the windswept prairi,
2223.0,best in show,the tension is palpabl the excit is mount and the headi scent of competit is in the air as hundr of eager contest from across america prepar to take part in what is undoubtedli one of the greatest event of their live the mayflow dog show the canin contest and their owner are as wondrous divers as the great countri that ha bred them comedi illinoi petshop poodl independentfilm mockumentari terrier kimono jaybrazeau parkerposey michaelhitchcock catherineohara eugenelevi christopherguest some pet deserv a littl more respect than other,
2223.0,escape from new york,in 1997 the island of manhattan ha been wall off and turn into a giant maximum secur prison within which the countri worst crimin are left to form their own anarch societi howev when the presid of the unit state crash land on the island the author turn to a former soldier and current convict snake plissken to rescu him sciencefict action taxi streetgang usapresid warveteran hostag kidnap liberationofprison antihero gangsterboss dystopia policeoper attempttoescap cyberpunk reluctanthero kurtrussel leevancleef ernestborgnin donaldpleas isaachay johncarpent 1997 new york citi is now a maximum secur prison break out is imposs break in is insan,
2223.0,daddy day camp,seek to offer hi son the satisfi summer camp experi that elud him as a child the oper of a neighborhood daycar center open hi own camp onli to face financi hardship and stiff competit from a rival camp comedi famili competit grandfathergrandsonrelationship vomit summercamp toilet rivalri colonel cubagoodingjr tamalajon paulra lochlynmunro richardg fredsavag the summer is go to be in tent,
2223.0,mr. nice guy,a chines chef accident get involv with a news report who film a drug bust that went awri and is now be chase by gang who are tri to get the video tape crime action comedi journalist martialart cook drugdeal jackiechan richardnorton mikile gabriellefitzpatrick karenmclymont sammohung fight first apolog later,
2223.0,a mighty wind,in a mighti wind director christoph guest reunit the team from best in show and wait for guffman to tell tell the stori of 60sera folk musician who inspir by the death of their former manag get back on the stage for one concert in new york citi town hall comedi music mockumentari folksing bobbalaban christopherguest johnmichaelhiggin eugenelevi janelynch christopherguest back togeth for the first time again,
2223.0,mystic pizza,three teenag girl come of age while work at a pizza parlor in mystic connecticut comedi drama romanc independentfilm commit lobster portugueseamerican annabethgish juliarobert lilitaylor vincentdonofrio williamrmos donaldpetri a romant comedi with the work,
2223.0,sliding doors,gwyneth paltrow play london publicist helen effortlessli slide between parallel storylin that show what happen if she doe or doe not catch a train back to her apart love romant entangl decept trust friendship comedi all come into focu as the two stori shift back and forth overlap and surprisingli converg comedi drama fantasi romanc doublelif commerci fantasi chanc market timetravel inflagranti ambiguousend alternativer gwynethpaltrow johnhannah johnlynch jeannetripplehorn zaraturn peterhowitt what if one split second sent your life in two complet differ direct,
2223.0,tales from the hood,a strang funer director tell four strang tale of horror with an african american focu to three drug dealer he trap in hi place of busi crime horror thriller prison childabus kukluxklan policebrut ghetto antholog evildol murder hood dirtycop funeralhom clarencewilliamsiii corbinbernsen davidalangri wingshaus duanewhitak rustycundieff chill or be chill,
2223.0,the last king of scotland,young scottish doctor nichola garrigan decid it time for an adventur after he finish hi formal educ so he decid to tri hi luck in uganda and arriv dure the downfal of presid obot gener idi amin come to power and ask garrigan to becom hi person doctor drama dictat 1970 gener kidnap naiveti luxuri oscaraward charisma polygami uganda dictatorship forestwhitak jamesmcavoy simonmcburney gilliananderson kerrywashington kevinmacdonald charm magnet murder,
2223.0,halloween 5: the revenge of michael myers,presum dead after a shootout with the haddonfield polic michael myer is secretli nurs back to health and return a year later to kill again and onc more target hi young niec jami jami is now recov in the local children hospit after attack her stepmoth and lose her voic her mental link with her evil uncl may be the key to uproot her famili tree horror thriller sheriff barn black sequel boogeyman maskedkil slasher youth psychiatrist killer kitten scyth heroin pitchfork psychotron michaelmy donaldpleas danielleharri elliecornel beaustarr donshank dominiqueotheningirard michael live and thi time theyr readi,
2223.0,bernie,in thi true stori in the tini rural town of carthag tx assist funer director berni tied wa one of the town most belov resid everyon love and appreci berni and it came as no surpris when he befriend marjori nugent an affluent widow who wa as well known for her sour attitud as her fortun until that day news came that marjori nugent had been dead for some time and berni tied wa be charg with the murder comedi crime drama prisonvisit funeraldirector funeralhom amateurtheat embezzl missingpersonscas hiddencorps estrangedfamilymemb jurytri hick stockbrok corpseinfreez confessionofcrim duringcreditssting jackblack shirleymaclain matthewmcconaughey bradycoleman tommygkendrick richardlinklat a stori so unbeliev it must be true,
2223.0,pollock,in august of 1949 life magazin ran a banner headlin that beg the question jackson pollock is he the greatest live painter in the unit state the film is a look back into the life of an extraordinari man a man who ha fittingli been call an artist dedic to conceal a celebr who nobodi knew as he struggl with selfdoubt engag in a lone tugofwar between need to express himself and want to shut the world out pollock began a downward spiral drama romanc artist success relationshipproblem alcohol independentfilm fallinginlov edharri marciagayharden tombow jenniferconnelli budcort edharri a true portrait of life and art,
2223.0,200 cigarettes,a collect of twentysometh tri to cope with relationship loneli desir and their individu neuros comedi drama romanc newyearsev independentfilm relationship womandirector lowereastsid benaffleck caseyaffleck davechappel katehudson janeanegarofalo risabramongarcia it 1159 on new year eve do you know where your date is,
2223.0,the words,the word follow young writer rori jansen who final achiev long sought after literari success after publish the next great american novel there onli one catch he didnt write it as the past come back to haunt him and hi literari star continu to rise jansen is forc to confront the steep price that must be paid for steal anoth man work and for place ambit and success abov life most fundament three word drama thriller plagiarizedbook stolennovel plagiarizednovel aspiringwrit bradleycoop zoesaldana jeremyiron dennisquaid oliviawild brianklugman leesternth there more than one way to take a life,
2223.0,casa de mi padre,scheme of a way to save their father ranch the alvarez brother find themselv in a war with mexico most fear drug lord comedi western mexico organizedcrim druglord padr aftercreditssting duringcreditssting willferrel gaelgarcíabern génesisrodríguez diegoluna efrenramirez mattpiedmont funniest movi youll ever read,
2223.0,city island,the rizzo a famili who doesnt share their habit aspir and career with one anoth find their delic web of lie disturb by the arriv of a young excon brought home by vinc the patriarch of the famili who is a correct offic in real life and a hope actor in privat drama comedi secret fetish stripper familysecret convict chubbywoman extramaritalaffair andygarcía juliannamarguli stevenstrait dominikgarcíalorido ezramil raymonddefelitta truth is stranger than famili,
2223.0,the guard,two policemen must join forc to take on an intern drug smuggl gang one an unorthodox irish policeman and the other a straitlac fbi agent sergeant gerri boyl is an eccentr smalltown cop with a confront and crass person and a subvers sens of humor a longtim policeman in counti galway boyl is a maverick with hi own moral code he ha seen enough of the world to know there isnt much to it and ha had plenti of time to think about it when a fellow polic offic disappear and boyl small town becom key to a larg drug traffick investig he is forc to at least feign interest when deal with the humorless fbi agent wendel everett assign to the case action comedi thriller crime prostitut blackmail drugsmuggl ruralireland dryhumour brendangleeson doncheadl liamcunningham markstrong katarinaca johnmichaelmcdonagh the fbi are about to discov that thing work a littl differ around here,
2223.0,the virgin suicides,a group of male friend becom obsess with five mysteri sister who are shelter by their strict religi parent drama romanc michigan 1970 youth famili womandirector jameswood kathleenturn kirstendunst joshhartnett michaelparé sofiacoppola beauti mysteri haunt invari fatal just like life,
2223.0,little voice,after the death of her father littl voic or lv becom a virtual reclus never go out and hardli ever say a word she just sit in her bedroom listen to her father collect of old record of shirley bassey marilyn monro and variou other famou femal singer but at night time lv sing imit these great singer with surpris accuraci one night she is overheard by one of her mother boyfriend who happen to be a talent agent he manag to convinc her that her talent is special and arrang for her to perform at the local night club but sever problem aris comedi drama parentskidsrelationship voic loneli independentfilm singer cowardli carrierpigeon brendablethyn michaelcain ewanmcgregor janehorrock jimbroadb markherman find your own voic can be magic,
2223.0,miss march,a young man awaken from a fouryear coma to hear that hi onc virgin highschool sweetheart ha sinc becom a centerfold in one of the world most famou men magazin he and hi sexcraz best friend decid to take a crosscountri road trip in order to crash a parti at the magazin legendari mansion headquart and win back the girl comedi romanc sex firsttim virgin roadtrip playboy duringcreditssting zachcregg trevormoor raquelalessi craigrobinson mollystanton zachcregg trevormoor after four year in a coma eugen pratt is go to be reunit with hi high school sweetheart on page 9597,
2223.0,wish i was here,aidan bloom a struggl actor father and husband is 35 year old and still tri to find a purpos for hi life he and hi wife are bare get by financi and aidan pass hi time by fantas about be the great futurist spaceknight hed alway dream hed be as a littl kid when hi ail father can no longer afford to pay for privat school for hi two kid and the onli avail public school is on it last leg aidan reluctantli agre to attempt to homeschool them through teach them about life hi way aidan gradual discov some of the part of himself he couldnt find drama comedi jew independentfilm homeschool famili strugglingactor zachbraff katehudson joeyk piercegagnon donaldfaison zachbraff life is an occas rise to it,
2223.0,simply irresistible,after her mother death mediocr chef amanda shelton is have troubl attract custom to her famili restaur while shop for ingredi she is given a magic crab by mysteri gene oreilli afterward amanda dish suddenli becom excel induc strong emot reaction in everyon who eat them tom bartlett who is prepar to open hi own eateri tri her cook and fall in love comedi restaur departmentstor kitchen love crab chef irresist sarahmichellegellar seanpatrickflaneri dylanbak patriciaclarkson lawrencegilliardjr marktarlov magic open up their heart love did the rest,
2223.0,hedwig and the angry inch,a transexu punk rock girl from east berlin tour the us with her rock band as she tell her life stori and follow the exboyfriendbandm who stole her song comedi music transvest gay sex singer transgend glamrock selfident rockodyssey referencetok militarybrat restaurantchain lgbtinthemilitari childmolest theatricalmanag johncameronmitchel miriamshor stephentrask theodoreliscinski robcampbel johncameronmitchel an anatom incorrect rock odyssey,
2223.0,only the strong,former green beret loui steven return to hi hometown of miami after complet militari servic in brazil onli to learn that hi old high school ha becom a haven for gang and drug dealer after steven use hi capoeira skill to kick sever drug dealer off of the school properti kerrigan one of steven old teacher see the impact that steven ha on the student kerrigan give him the task of teach capoeira to a hand of the worst atrisk student at the school action markdacasco geoffreylewi staceytravi pacochristianprieto toddsusman sheldonlettich the ultim martial art,
2223.0,goddess of love,enter into a baroqu vortex of mad when an emot unstabl woman is shatter after tremend heartbreak brian wa the love of venu life and the thought of him have an affair with anoth woman begin her volatil descent into the dark side of psychosexu insan mysteri drama thriller horror alexiskendra elizabethsandi mondascott woodynaismith raygradi jonknautz be care who you get close to,
2223.0,the wild bunch,age outlaw pike bishop william holden prepar to retir after one final robberi join by hi gang which includ dutch engstrom ernest borgnin and brother lyle warren oat and tector gorch ben johnson bishop discov the heist is a setup orchestr in part by hi old partner deke thornton robert ryan as the remain gang take refug in mexican territori thornton trail them result in fierc gunfight with plenti of casualti adventur western underdog robberi bountyhunt texa mexicanrevolut friendship honor gang shootout soldier steamlocomot righteousrag williamholden ernestborgnin robertryan edmondobrien warreno sampeckinpah if you onli want to spend two hour in a movi theatr and go home and forget it stay away from the wild bunch,
2223.0,the first great train robbery,in victorian england a master crimin make elabor plan to steal a shipment of gold from a move train thriller adventur drama crime publichang strongbox goldtheft britishhistori historicfigur pianoplay eyepatch horsecarriag openingactionscen unwantedkiss seanconneri donaldsutherland lesleyannedown alanwebb malcolmterri michaelcrichton never have so few taken so much from so mani,
2223.0,the 5th quarter,in the wake of a car crash that kill hi brother footbal player jon abbat lead hi school struggl team to it most success season ever drama americanfootbal lossofbroth funer sport prayer gymnasium coach basedontruestori numberintitl familyrelationship autoaccid aidanquinn andiemacdowel ryanmerriman michaelhard stacyearl rickbieb rise from tragedi to triumph,
2223.0,come early morning,luci wake up in bed with a stranger and obvious from a night of drink she check out and pay for the motel room on her account through her grandmoth she find out her father is in town and pay him a visit she agre to go to hi new church drama romanc bar motel onenightstand beer blond dog womandirector ashleyjudd lauraprepon jeffreydonovan stacykeach scottwilson joeylaurenadam befor you fall in love you need to love yourself,
2223.0,julia,at the behest of an old and dear friend playwright lillian hellman undertak a danger mission to smuggl fund into nazi germani drama friend playwright janefonda vanessaredgrav jasonrobard maximilianschel halholbrook fredzinnemann the stori of two women whose friendship suddenli becam a matter of life and death,
2223.0,lake of fire,an unflinch look at the how the battl over abort right ha play out in the unit state over the last 15 year documentari noamchomski billbaird flipbenham tonykay explor the issu that divid the world,
2223.0,11:14,tell the seemingli random yet vital connect stori of a set of incid that all converg one even at 1114pm the stori follow the chain of event of five differ charact and five differ storylin that all converg to tell the stori of murder and deceit crime drama thriller alcohol sex robberi secret gun ambul vandal chase arrest polic cop murder crash connect henrythoma blakeheron barbarahershey hilaryswank clarkgregg gregmarck fate can chang in second,
2223.0,men of war,nick gunar is a burntout jade and hardup former mercenari who is have a difficult time adjust to civilian life at the end of hi rope he is hire by the nitro mine corpor to strongarm the nativ of a south china sea island into give up their right to it valuabl miner resourc nick loath the thought of anoth mission but thi seemingli easi job will earn him enough money to get back with hi estrang famili he recruit some of hi former mercenari buddi to help him with the job the island peopl refus to give up their land and nick decid to help them fight the greedi corpor that hire him as greed and treacheri begin to unravel nick band of mercenari choos side action thriller asia island mercenari independentfilm jungl dolphlundgren charlottelewi bdwong timguine catherinebel perrylang killer for hire are paid for what they can do not for what they believ until today,
2223.0,don mckay,everyth appear offkilt when a man return to hi hometown after 25 year to visit hi former lover crime mysteri thriller independentfilm thomashadenchurch elisabethshu melissaleo memmetwalsh keithdavid jakegoldberg some secret are better left buri,
2223.0,deadfall,a thriller that follow two sibl who decid to fend for themselv in the wake of a botch casino heist and their unlik reunion dure anoth famili thanksgiv celebr crime drama thriller partner murder ontherun fugit crime famili homecom crimegoneawri dishonesti siblingsrel chasesandrac criminalhero consandscam murderouspair ericbana oliviawild charliehunnam patrickkerton kriskristofferson stefanruzowitzki twisti thriller a wild ride,
2223.0,a shine of rainbows,an orphan boy name tomá is adopt by mair odonnel to live on a whimsic irish isl fill with new friend secret cave and a lost babi pup seal strand on the coast but when mair reluct husband alec refus to accept tomá as hi own son the boy drift down a fate path of adventur and selfdiscoveri illumin how rainbow can shine around and within us all drama famili orphan rainbow connienielsen aidanquinn johnbel taraalicesculli niamhshaw vicsarin an abandon child bring the color of love into their live,
2223.0,the hit list,a disgruntl man creat a hit list with a stranger dure a drunken night out and must then race to tri to save those he mark for extermin as the bodi begin to pile up and all finger point to him action thriller cubagoodingjr colehaus jonathanlapaglia ginnyweirick seancook williamkaufman who on your list,
2223.0,videodrome,a sleazi cabletv programm begin to see hi life and the futur of media spin out of control in a veri unusu fashion when he acquir a new kind of program for hi station horror mysteri sciencefict suicid tvshow hallucin tvstation radiopresent toronto dystopia brainwash pittsburgh jameswood sonjasmit deborahharri peterdvorski jackcreley davidcronenberg first it control your mind then it destroy your bodi,
2223.0,the spanish apartment,a straitlac french student move into an apart in barcelona with a cast of six other charact from all over europ togeth they speak the intern languag of love and friendship drama comedi romanc pari barcelonaspain alcohol roommat singl travel crush student relationship breakup youth celebr groupoffriend romainduri audreytaut kellyreilli céciledefr cristinabrondo cédricklapisch they came from pari rome london and berlin to the spanish apart where a year can chang a lifetim,
2223.0,song one,estrang from her famili franni return home when an accid leav her brother comatos retrac hi life as an aspir musician she track down hi favorit musician jame forest against the backdrop of brooklyn music scene franni and jame develop an unexpect relationship and face the realiti of their live drama womandirector annehathaway johnnyflynn marysteenburgen benrosenfield lolakirk katebarkerfroyland a moment can chang everyth,
2223.0,winter in wartime,dure world war ii in the freez netherland winter of 19441945 the western netherland are in the grip of a famin mani peopl move east to provid for their famili fourteen year old michiel cant wait to join the dutch resist to the dismay of hi father who as mayor work to prevent escal in the villag drama histori war netherland worldwarii martijnlakemei melodyklav yorickvanwageningen jamiecampbellbow raymondthiri martinkoolhoven in 1945 holland a boy must choos between good and evil,
2223.0,freaky deaky,set in 1974 a pair of 60 radic reli on their bombmak skill on their way to becom capitalist comedi bombsquad exfugit freaki christianslat michaeljaiwhit crispinglov billyburk breanneracano charlesmatthau crime is such a trippi thing,
2223.0,the train,as the alli forc approach pari in august 1944 german colonel von waldheim is desper to take all of franc greatest paint to germani he manag to secur a train to transport the valuabl art work even as the chao of retreat descend upon them the french resist howev want to stop them from steal their nation treasur but have receiv order from london that they are not to be destroy the station master labich is task with schedul the train and make it all happen smoothli but he is also part of a dwindl group of resist fighter task with prevent the theft he and other stage an elabor ruse to keep the train from ever leav french territori action drama thriller war pari franc worldwarii nazi hijackingoftrain artwork trainrid paint frenchresist traincrash nazigermani artthief arttheft burtlancast paulscofield jeannemoreau suzanneflon michelsimon johnfrankenheim it carri their hope their nation honour,
2223.0,trade of innocents,in the back street of a tourist town in presentday southeast asia we find a filthi cinder block room a bed with soil sheet a littl girl wait for the next man alex dermot mulroney a human traffick investig play the role of her next custom as he negoti with the pimp for the use of the child clair mira sorvino alex wife is caught up in the flow of her new life in southeast asia and her role as a volunt in an aftercar shelter for rescu girl where live of local neighborhood girl freedom and digniti are threaten parallel stori line intertwin and unfold twist against the backdrop of the danger human traffick world in a stori of struggl life hope and redempt in the trade of innoc drama thriller dermotmulroney mirasorvino johnbillingsley trieutran kiềuchinh christopherbessett justic need a hero,
2223.0,the protector,in bangkok the young kham wa rais by hi father in the jungl with eleph as member of their famili when hi old eleph and the babi kern are stolen by crimin kham find that the anim were sent to sidney he travel to australia where he locat the babi eleph in a restaur own by the evil madam rose the leader of an intern thai mafia with the support of the effici thai sergeant mark who wa involv in a conspiraci kham fight to rescu the anim from the mobster action crime drama thriller buddhism eleph sydney australia fighter tempel gang anim tonyjaa petchtaiwongkamlao bongkojkhongmalai xingj nathanjon prachyapinkaew vengeanc know no merci,
2223.0,bend it like beckham,jess bhamra the daughter of a strict indian coupl in london is not permit to play organ soccer even though she is 18 when jess is play for fun one day her impress skill are seen by jule paxton who then convinc jess to play for her semipro team jess use elabor excus to hide her match from her famili while also deal with her romant feel for her coach joe comedi drama romanc londonengland tradit indianlead cultureclash immigr roleofwomen sikh womenssocc soccer famili womandirector parmindernagra keiraknightley jonathanrhysmey anupamkh shaheenkhan gurinderchadha sometim to follow your dream youv got to bend the rule,
2223.0,sunshine state,a woman and her new husband return to her hometown root in coastal northern florida and must deal with famili busi and encroach real estat develop drama independentfilm alank angelabassett timothyhutton marysteenburgen cliftonjam johnsayl greet from,
2223.0,[rec]²,the action continu from rec with the medic offic and a swat team outfit with video camera are sent into the seal off apart to control the situat thriller horror religionandsupernatur bloodsampl occult swatteam gasmask nightvis freezer foundfootag manuelavelasco ferranterraza claudiasilva javierbotet pablorosso jaumebalagueró pacoplaza fear revisit,
2223.0,standing ovation,a group of young girl is compet in a nation teen music video competit comedi music famili kaylajackson kaylaraparelli saldupre alsapienza alexisbiesiada stewartraffil danc sing dream,
2223.0,the sting,set in the 1930 thi intric caper deal with an ambiti smalltim crook and a veteran con man who seek reveng on a viciou crime lord who murder one of their gang comedi crime drama chicago bet horserac repay conman mafiaboss violenc ragtim referencetomuttandjeff offtrackbet stingoper alley 1930 20thcenturi paulnewman robertredford robertshaw charlesdurn raywalston georgeroyhil all it take is a littl confid,
2223.0,chariots of fire,the true stori of british athlet prepar for and compet in the 1924 summer olymp drama histori underdog scotland jewri patriot olympicgam jew olympiansportsteam ambit bencross iancharleson cherylcampbel alicekrig nigelhav hughhudson thi is the stori of two men who run not to run but to prove someth to the world they will sacrific anyth to achiev their goal except their honor,
